Time A,Detector A,
0.000568,0,
0.005143,0,
0.015962,0,
0.201198,0,
0.403704,0,
0.668324,0,
0.868932,0,
1.076663,0,
1.27831,0,
1.480414,0,
1.692095,0,
1.893778,0,
2.097059,0,
2.297823,0,
2.498855,0,
2.707256,0,
2.910768,0,
3.121862,0,
3.326927,0,
3.528761,0,
3.730754,0,
3.946146,0,
4.148769,0,
4.357649,0,
4.560289,0,
4.764364,0,
4.966391,0,
5.17275,0,
5.374166,0,
5.57576,0,
5.781157,0,
5.98274,0,
6.183838,0,
6.384866,0.264625,
6.587667,0.764812,
6.78974,1.290518,
6.992177,1.571236,
7.20413,1.586547,
7.406471,2.045903,
7.609984,2.93399,
7.811361,3.32189,
8.014484,3.372929,
8.218714,4.194665,
8.422083,4.950049,
8.622813,5.200142,
8.827929,5.200142,
9.034798,5.189934,
9.243879,5.195038,
9.444618,5.21035,
9.645991,5.205246,
9.84837,4.720371,
10.050003,3.924155,
10.25247,3.898636,
10.453114,3.454592,
10.65857,2.556297,
10.884073,1.826433,
11.085327,1.821329,
11.285982,1.285414,
11.487139,0.565758,
11.71474,0,
11.91765,0,
12.118532,0,
12.319373,0,
12.524006,0,
12.730843,0,
12.945368,0,
13.147545,0,
13.348998,0,
13.54991,0,
13.750598,0,
13.951475,0,
14.152226,0,
14.353386,0,
14.562018,0,
14.765573,0,
14.969445,0,
15.171407,0,
15.372626,0,
15.573391,0,
15.775665,0,
15.97763,0,
16.178488,0,
16.380073,0,
16.58219,0,
16.792799,0,
17.003134,0,
17.236369,0,
17.439024,0,
17.64212,0,
17.845915,0,
18.052052,0,
18.278027,0,
18.520608,0,
18.741219,0,
18.959313,0,
19.180575,0,
19.402387,0,
19.604357,0,
19.806641,0,
20.008088,0,
20.214131,0,
20.419576,0,
20.620931,0,
20.821694,0,
21.022596,0,
21.223829,0,
21.42495,0,
21.626805,0,
21.832923,0.514718,
22.034097,0.708668,
22.234969,0.841371,
22.435807,1.295622,
22.636646,2.142878,
22.837416,2.418491,
23.038863,2.489946,
23.245046,3.383137,
23.45085,4.179353,
23.656984,4.21508,
23.86007,5.149103,
24.06295,5.195038,
24.283473,5.200142,
24.505814,5.220558,
24.72135,5.205246,
24.923724,5.189934,
25.125888,5.036816,
25.326735,3.816972,
25.529299,3.32189,
25.732622,3.301474,
25.94117,2.765559,
26.14334,1.683522,
26.34461,0.831163,
26.54887,0.642317,
26.762316,0.642317,
26.964689,0.131922,
27.169733,0,
27.370768,0,
27.579076,0,
27.783725,0,
27.984509,0,
28.185217,0,
28.387108,0.708668,
28.606012,1.392597,
28.819317,1.658003,
29.020611,1.652899,
29.221958,1.658003,
29.422666,1.673314,
29.623739,2.188813,
29.826603,2.775767,
30.027401,3.163667,
30.228876,3.459696,
30.429596,3.505632,
30.63053,3.505632,
30.831582,3.51584,
31.033384,3.919051,
31.240438,4.465174,
31.442729,4.577461,
31.643429,4.582565,
31.845477,4.194665,
32.046551,3.260642,
32.247562,2.515466,
32.44857,2.229645,
32.649592,2.219437,
32.850873,1.826433,
33.052024,1.065945,
33.253495,0.244209,
33.454491,0,
33.655085,0,
33.856302,0,
34.057156,0,
34.28745,0,
34.493846,0,
34.695065,0.769916,
34.896731,1.617171,
35.097271,1.816225,
35.304369,1.954032,
35.505555,2.709416,
35.70655,3.29637,
35.90962,3.311682,
36.117982,3.301474,
36.318751,3.29637,
36.519406,2.581817,
36.748924,1.576339,
36.950743,1.545716,
37.151723,1.035321,
37.352346,0.162546,
37.555151,0,
37.758657,0,
37.959451,0,
38.161222,0,
38.437669,0,
38.651823,0,
38.852725,0,
39.053509,0,
39.303414,0,
39.504658,0,
39.70542,0,
39.924791,0,
40.125919,0,
40.327986,0,
40.531294,0,
40.731986,0,
40.93294,0,
